Company Name,Company Website,Company Email,Company Address
Maureen Data Systems,http://www.mdsny.com,mailto:info@mdsny.com,"307 W 38th St Rm 1801New York, NY 10018"
Applied Informatics Inc,http://appliedinformaticsinc.com,Not available,"275 Madison AveNew York, NY 10016"
Imperva Inc,http://www.imperva.com,Not available,"275 Madison AveNew York, NY 10016"
Cad Blu Inc,https://www.cadblu.com/contact-us,Not available,"250 W 39th StNew York, NY 10018"
Healthcare Software,http://www.amcomsoftware.com,mailto:fbalzano@aol.com,"286 Madison AveNew York, NY 10017"
MatrixCare,https://www.matrixcare.com,Not available,"575 8th AveNew York, NY 10018"
Optimum Systems Solutions,Not available,Not available,"260 W 39th StNew York, NY 10018"
Zound Industries,https://www.zoundindustries.com,Not available,"260 W 39th StNew York, NY 10018"
Mibar Computer Svc,http://www.mibar.net,mailto:dn@mibar.net,"1430 Broadway Rm 1303New York, NY 10018"
Chanonix Inc,http://www.jantzen.com,mailto:info@jantzentailor.com,"231 W 39th StNew York, NY 10018"
Tarr Technology Consulting,Not available,Not available,"589 8th Ave 21st FlNew York, NY 10018"
Court Alert,Not available,mailto:Info@CourtAlert.com,"552 Fashion Ave Rm 502New York, NY 10018"
Bloomberg Polar Lake,http://bloombergpolarlake.com,Not available,"120 Park AveNew York, NY 10017"
Informatica,http://informatica.com,Not available,"125 Park AveNew York, NY 10017"
Parksbynature Network,http://www.parksbynature.com,Not available,"1431 BroadwayNew York, NY 10018"
STRATACACHE Inc,http://stratacache.com,Not available,"655 W 34th StNew York, NY 10001"
Ggs Information Services,Not available,Not available,"305 Madison AveNew York, NY 10165"
Tti Technologies International,http://www.ttitel.com,mailto:info@ttitel.com,"483 10th Ave Rm 425New York, NY 10018"
MAC PHONE REPAIR,Not available,mailto:Support@macphonerepair.com,"1441 Broadway Ste 5049New York, NY 10018"
"Ideanomics, Inc",https://ideanomics.com,Not available,"1441 BroadwayNew York, NY 10018"
"QA Mentor, Inc.",http://www.qamentor.com,mailto:contactus@qamentor.com,"1441 BroadwayNew York, NY 10018"
Netula,https://netula.business.site,Not available,"1441 BroadwayNew York, NY 10018"
Software 2000 Inc,http://www.protosoftware.com,mailto:support@thebettersoftwarecompany.com,"122 E 42nd StNew York, NY 10168"
The Network Place,https://www.docplace.io,Not available,"209 W 40th St Lbby 1New York, NY 10018"
Meprism,https://meprism.com,Not available,"220 E 42nd StNew York, NY 10017"
Vee Technologies,http://www.veetechnologies.com,mailto:analyst@veetechnologies.com,"489 5th AveNew York, NY 10017"
"Perry Street Software, Inc.",Not available,mailto:legal@perrystreet.com,"489 5th Ave Rm 29ANew York, NY 10017"
Icd America,http://www.icdamerica.com,Not available,"150 E 42nd StNew York, NY 10017"
Proteli,Not available,mailto:mpropper@proteli.com,"264 W 40th St Rm 401New York, NY 10018"
"Atria Wealth Solutions, Inc",https://www.atriawealth.com,Not available,"295 Madison AveNew York, NY 10017"
Sandstorm Technologies,http://www.sandstormtech.com,Not available,"295 Madison AveNew York, NY 10017"
"Iconology, Inc.",http://www.comixology.com,mailto:info@comixology.com,"512 Fashion Ave., 12 FlrNew York, NY 10018"
ComiXology,http://www.comixology.com,mailto:info@comixology.com,"512 Fashion Ave., 12 FlrNew York, NY 10018"
Avid Technology Inc,http://avid.com,mailto:pchen@fiber-delphi.com,"60 E 42nd StNew York, NY 10165"
"WorkFusion, Inc",https://www.workfusion.com,mailto:jgepner@mindspring.com,"1450 Broadway Fl 19New York, NY 10018"
Funding Gates,Not available,mailto:info@fundinggates.com,"333 W 39th StNew York, NY 10018"
IT Governance USA,https://www.itgovernanceusa.com,mailto:mslepian@itgovernanceusa.com,"420 Lexington Avenue-Suite 300New York, NY 10170"
Aetherworks,http://www.aetherworks.com,Not available,"501 5th AveNew York, NY 10017"
Advisen Limited,https://www.advisenltd.com,Not available,"205 E 42nd StNew York, NY 10017"
Swrve,http://www.servyapp.com,Not available,"205 E 42nd StNew York, NY 10017"
Mention,https://mention.com/en,Not available,"205 E 42nd StNew York, NY 10017"
Entertainment Software Rating,http://www.esrb.org,Not available,"41 E 42nd StNew York, NY 10017"
Advent Software,Not available,mailto:centralpcs@aol.com,"666 3rd AveNew York, NY 10017"
E-Style Software Corp,http://www.estylesoft.com,Not available,"500 5th AveNew York, NY 10110"
Advent Software Inc,http://www.advent.com,mailto:legal@advent.com,"500 5th AveNew York, NY 10110"
"Graphen, Inc",http://www.graphen.ai,mailto:alex@watchcentral.com,"500 5th AveNew York, NY 10110"
Finivation Software,Not available,mailto:bbodell@finivation.com,"500 5th AveNew York, NY 10110"
Itochu Technology Inc,http://ctc-america.com,mailto:technicalsupport@gigaspaces.com,"317 Madison Ave Rm 715New York, NY 10017"
Etf Issuer,http://www.etfissuersolutions.com,Not available,"317 Madison Ave Rm 920New York, NY 10017"
Entertainment Software Rating Board,http://www.esrb.org,Not available,"317 Madison Ave Fl 22New York, NY 10017"
Tekrevol,Not available,Not available,"405 Lexington AveNew York, NY 10174"
Multiware Solutions,http://motorware.com,mailto:allanr30@aol.com,"11 W 42nd StNew York, NY 10036"
Iggi App Incorporated,http://www.numediaholdings.com,Not available,"132 E 43rd StNew York, NY 10017"
Autocipher,http://www.autocipher.com,Not available,"132 E 43rd StNew York, NY 10017"
Big Apple Design Group,http://www.bigappledesigns.com,mailto:sales@bigappledesigns.com,"130 W 42nd St Ste 801New York, NY 10036"
Allscripts,http://www.allscripts.com,Not available,"130 W 42nd StNew York, NY 10036"
"Plaay, LLC",Not available,mailto:chris.ricciardi@plaaysports.com,"1460 BroadwayNew York, NY 10036"
Usgogo Inc,http://www.shouldisign.com,mailto:info@onecloud.io,"1460 BroadwayNew York, NY 10036"
"FingerMotion, Inc",https://www.fingermotion.com,Not available,"1460 BroadwayNew York, NY 10036"
Lenmar Inc,http://pietros.com,Not available,"232 E 43rd StNew York, NY 10017"
Productivity Software Intl.,Not available,Not available,"211 E 43rd StNew York, NY 10017"
SS&C Technologies,http://www.xiostech.com,Not available,"151 W 42nd St Fl 6New York, NY 10036"
Paige AI Inc,https://www.paige.ai,Not available,"11 Times SqNew York, NY 10036"
Digital Reasoning Systems,Not available,Not available,"11 Times SqNew York, NY 10036"
Smarter Grid Solutions Inc,http://www.smartergridsolutions.com,Not available,"335 Madison AveNew York, NY 10017"
Inktomi,Not available,Not available,"1114 Avenue Of The AmericasNew York, NY 10036"
Altus Group,https://www.altusgroup.com,Not available,"340 Madison AveNew York, NY 10173"
Tta Corporate Software & Service,https://www.thomsonreuters.com/en/locations/location-detail.html/new-york-location,Not available,"3 Times SqNew York, NY 10036"
Meteor Managed Inc,http://www.meteormanaged.com,Not available,"310 E 44th StNew York, NY 10017"
Logical Information Machines,http://morningstarcommodity.com,mailto:commoditydata-support@morningstar.com,"521 5th AveNew York, NY 10175"
Prodea Software Corp,Not available,Not available,"521 5th AveNew York, NY 10175"
"Entex Information Services, Inc.",Not available,Not available,"1120 Avenue Of The AmericasNew York, NY 10036"
Pegasystems Inc,http://www.pega.com,mailto:pegasolutions@pega.com,"1120 Avenue Of The AmericasNew York, NY 10036"
Lexorlogic Corp,Not available,Not available,"1120 Avenue Of The AmericasNew York, NY 10036"
Eluminous Technologies,https://eluminoustechnologies.com,Not available,"708 3rd Avenue New YorkNew York, NY 10017"
Jovus,http://www.jovus.com,mailto:d.singh@jovus.com,"28 W 44th StNew York, NY 10036"
"Trupoly, Inc.",http://www.trupoly.com,mailto:info@trupoly.com,"PO Box 20240New York, NY 10017"
Volt Information Sciences Inc.,http://www.volt.com,Not available,"1133 Avenue Of The Americas 15th FlNew York, NY 10036"
ETNA,http://www.etnasoft.com,mailto:info@etnasoft.com,"36 W 44th St Ste 302BNew York, NY 10036"
Soundspectrum Inc,https://www.soundspectrum.com,Not available,"708 3rd Ave Fl 6New York, NY 10017"
Ullink,https://www.ullink.com,Not available,"708 3rd Ave Rm 701New York, NY 10017"
Manberg,Not available,Not available,"1 E 44th St Rm 201New York, NY 10017"
Seque Software,Not available,Not available,"50 W 44th StNew York, NY 10036"
TRGRP Inc,http://www.trgrp.com,Not available,"441 Lexington AveNew York, NY 10017"
Analytx Inc,http://efront.com,Not available,"11 E 44th StNew York, NY 10017"
Operative,https://www.operative.com,Not available,"530 5th AveNew York, NY 10036"
Neovest,Not available,Not available,"530 5th AveNew York, NY 10036"
Vnu Mngr,https://www.vnumngr.com,Not available,"303 W 42nd StNew York, NY 10036"
Eze Castle Software,Not available,mailto:salesapac@ezesoft.com,"52 Vanderbilt Ave Fl 11New York, NY 10017"
OMEX Systems Inc,https://www.omexsystems.com/en/contact_us.html,Not available,"535 5th AveNew York, NY 10017"
Video Perfect,Not available,Not available,"1501 BroadwayNew York, NY 10036"
"Take-Two Interactive Software, Inc",http://www.take2games.com,mailto:pauleibeler@take2games.com,"110 W 44th StNew York, NY 10036"
Private Division,https://www.privatedivision.com,Not available,"110 W 44th StNew York, NY 10036"
Betaworks,https://www.betaworks.com,Not available,"140 E 45th StNew York, NY 10017"
Wiznucleus Inc,https://www.wiznucleus.com,Not available,"200 Park AveNew York, NY 10166"
LegalStratus,https://legalstratus.com,Not available,"200 Park AveNew York, NY 10166"
Manhattan Information Systems,http://www.maninfosys.com,mailto:michele.mergl@chase.com,"228 East 45th Street – 2nd floorNew York, NY 10017"
TechCare Corp,Not available,Not available,"1140 Avenue Of The AmericasNew York, NY 10036"
Market Organization Inc,https://www.thenaturalsapphirecompany.com,mailto:marnstein@hotmail.com,"6 E 45th StNew York, NY 10017"
Emailvision,Not available,Not available,"2 E 45th St Rm 1000New York, NY 10017"
Isafe Technologies,Not available,Not available,"141 E 45th StNew York, NY 10017"
QFIT,http://www.qfit.com,mailto:support@qfit.com,"100 United Nations PlzNew York, NY 10017"
Clearview Global,http://www.clearviewglobal.com,mailto:sr@rattanandpartners.com,"16 W 45th StNew York, NY 10036"
Pefin Inc,https://www.pefin.com,Not available,"360 Madison AveNew York, NY 10017"
Pride Technologies,Not available,Not available,"230 Park AveNew York, NY 10169"
Aperture Technologies,Not available,Not available,"230 Park AveNew York, NY 10169"
Techlink Systems Inc,Not available,Not available,"230 Park Ave Rm 453New York, NY 10169"
"Intelligize, Inc",https://www.intelligize.com,Not available,"230 Park AveNew York, NY 10169"
Tarifica Ltd,https://tarifica.com,Not available,"230 Park AveNew York, NY 10169"
Eloquence Corp,https://eloquence.com,Not available,"35 W 45th St Fl 11New York, NY 10036"
Thoughtworks,https://www.thoughtworks.com,Not available,"1515 BroadwayNew York, NY 10036"
Coleman Research Group,http://www.colemanrg.com,mailto:colemanrg1@gmail.com,"120 W 45th St Fl 25New York, NY 10036"
Vijisan Inc,https://www.vijisan.com/contact-us,Not available,"2 W 46th StNew York, NY 10036"
Encoretech,https://encoretech.com,Not available,"250 Park AveNew York, NY 10177"
Commtouch Software,Not available,Not available,"245 Park AveNew York, NY 10167"
Network Access Solutions,Not available,Not available,"245 Park AveNew York, NY 10167"
Blue Water,https://bwm.com,Not available,"245 Park AveNew York, NY 10167"
Talkwalker Inc.,https://www.talkwalker.com,Not available,"485 Lexington AveNew York, NY 10017"
Sprinterra,http://sprinterra.com/#98q00X,Not available,"747 3rd AveNew York, NY 10017"
Intellicheck Mobilisa Inc,https://www.intellicheck.com,Not available,"750 3rd AveNew York, NY 10017"
Neovest Inc,http://neovest.com,mailto:sales@neovest.com,"383 Madison AveNew York, NY 10017"
Code Climate,http://www.codeclimate.com,Not available,"21 W 46th StNew York, NY 10036"
Marin Software,https://www.marinsoftware.com,mailto:info@interact-intranet.com,"21 W 46th StNew York, NY 10036"
Vorticom Inc,http://www.vorticom.com,Not available,"216 E 47th StNew York, NY 10017"
Cloudreach,http://www.c9tec.com,Not available,"565 5th AveNew York, NY 10017"
Symphony Communication Services,https://symphony.com,Not available,"565 5th AveNew York, NY 10017"
Jayarvee Inc,http://birdlandjazz.com,Not available,"315 W 44th StNew York, NY 10036"
Cast Software,http://www.castsoftware.com,mailto:jrsmith@ctr.columbia.edu,"321 W 44th StNew York, NY 10036"
"Logic9s, LLC",http://www.clearfactr.com,mailto:info@clearfactr.com,"460 12th AveNew York, NY 10018"
Wise Choice Software,http://wisechoicesoftware.com,Not available,"1180 Avenue Of The Americas Fl 7New York, NY 10036"
Magnolia Americas Inc,http://www.magnolia-cms.com,Not available,"1540 BroadwayNew York, NY 10036"
Burak Fredric,Not available,Not available,"1185 Avenue Of The AmericasNew York, NY 10036"
GetSwift Technologies Limited,https://getswift.co,Not available,"1185 Avenue Of The AmericasNew York, NY 10036"
Ali Afshar Inc,Not available,Not available,"44 W 47th StNew York, NY 10036"
Scienaptic System,https://www.scienaptic.ai/contact,Not available,"50 W 47th StNew York, NY 10036"
DRS Findings,http://drsjewelry.com,Not available,"56 W 47th StNew York, NY 10036"
InCycle Software,https://www.incyclesoftware.com,Not available,"1120 Avenue OfamericasNew York, NY 10036"
"Donald, Cecil",http://www.thececilharlem.com,Not available,"767 3rd AveNew York, NY 10017"
Robert Bogel Inc,http://www.engagementringsdirect.com,Not available,"580 5th AveNew York, NY 10036"
DRC Systems USA,http://drcsystems.com,mailto:mahesh@drcsystems.com,"15 W 47th St Ste 506New York, NY 10036"
Jri America Inc,http://www.jri-america.com,Not available,"277 Park Ave Fl 6New York, NY 10172"
Imagine Software Inc,http://www.derivatives.com,Not available,"400 Madison AveNew York, NY 10017"
Vandian Inc,http://vandian.net,Not available,"18 E 48th St Rm 1106New York, NY 10017"
Dpci,http://www.databasepublish.com,Not available,"1560 BroadwayNew York, NY 10036"
Corvil,https://www.pico.net,mailto:support@corvil.com,"777 3rd Ave Rm 21BNew York, NY 10017"
SEI Archway,https://resources.archwaytechnology.net,Not available,"777 3rd AveNew York, NY 10017"
Technology Crossover Ventures,http://www.tcv.com,Not available,"280 Park AveNew York, NY 10017"
Micromuse Inc,Not available,mailto:webmaster@micromuse.com,"780 3rd AveNew York, NY 10017"
Valtech Inc,http://www.vringoip.com,mailto:officemanager@bialecki.com,"780 3rd Ave Rm 1503New York, NY 10017"
Hoc,http://www.hoc.com,Not available,"22 W 48th StNew York, NY 10036"
Idiamondcloud,http://www.idiamondcloud.com,Not available,"48 W 48th StNew York, NY 10036"
Sysprep Inc,Not available,Not available,"420 Madison AveNew York, NY 10017"
Egar Technologies Inc,http://www.egartech.com,mailto:rjain@egargech.com,"866 United Nations PlzNew York, NY 10017"
DemandFarm,https://www.demandfarm.com,Not available,"10 Rockefeller PlzNew York, NY 10020"
Medius,https://www.medius.com,Not available,"12 E 49th StNew York, NY 10017"
Seismic Software,https://seismic.com,Not available,"12 E 49th StNew York, NY 10017"
Pride Technologies,http://www.pridetech.com,mailto:verification@prideglobal.com,"420 Lexington AveNew York, NY 10170"
"Plastarc, Inc.",https://plastarc.com,Not available,"300 Park AveNew York, NY 10022"
Soft Touch Computer Inc,Not available,Not available,"455 W 45th StNew York, NY 10036"
Composite Software,http://compositesw.com,mailto:privacyadministrator@simonandschuster.com,"1230 Avenue Of The AmericasNew York, NY 10020"
Neudesic,http://www.neudesic.com,Not available,"1230 Avenue Of The Americas Fl 7New York, NY 10020"
Chorsiant Software,Not available,mailto:rajeevko@pdmtech.com,"1230 Avenue Of The AmericasNew York, NY 10020"
Mindspring Inc,http://mindspringinc.com,Not available,"1230 Avenue Of The AmericasNew York, NY 10020"
H2Ec Inc,http://www.h2ecinc.com/en_US,Not available,"723 7th AveNew York, NY 10019"
ACS Service,Not available,Not available,"643 W 43rd StNew York, NY 10036"
Visulon,https://www.visulon.com,Not available,"1600 BroadwayNew York, NY 10019"
SWI,http://swi.cc,mailto:admin@swi.cc,"100-21 Roosevelt Ave,203#, Flushing, NY 11354New York, NY 10020"
Procam USA Inc,https://procamtake2.com/uk/contact/new-york,Not available,"545 W 45th StNew York, NY 10036"
Umbrella Technology Solutions L.L.C.,http://www.utsservices.com,Not available,"45 Rockefeller Plaza at 630 Fifth Avenue, 20th Floornew york, NY 10111"
Trefilarbed Inc,http://alzcanada.com,mailto:info@laurusfunds.com,"825 3rd AveNew York, NY 10022"
Caminus Corp,Not available,Not available,"825 3rd AveNew York, NY 10022"
Cryptologic,Not available,Not available,"830 3rd AveNew York, NY 10022"
Schiphol USA Inc,Not available,Not available,"570 Lexington AveNew York, NY 10022"
Xenomorph Software Inc,https://www.xenomorph.com/about/contact,Not available,"45 Rockefeller Plz Fl 20New York, NY 10111"
Citrix Systems Inc,https://www.citrix.com,Not available,"750 7th AveNew York, NY 10019"
Truescape USA Inc,http://www.truescape.com,Not available,"575 Lexington AveNew York, NY 10022"
Figurehead Software,Not available,mailto:gary@figureheadsoftware.com,"575 Lexington AveNew York, NY 10022"
Entertainment Software Rating Board,http://www.esrb.org,Not available,"845 3rd AveNew York, NY 10022"
Everseen Ltd,https://everseen.com/contact,Not available,"345 Park AveNew York, NY 10154"
Sonnecto,https://www.sonnecto.com,Not available,"477 Madison Ave 6th floorNew York, NY 10022"
Epicor,Not available,Not available,"599 Lexington AveNew York, NY 10022"
Exact Solutions Inc,http://exact-solutions.com,mailto:sales@exact-solutions.com,"1650 BroadwayNew York, NY 10019"
Business Engine Software Corporation,Not available,Not available,"19 W 52nd StNew York, NY 10103"
Cerberus Operations & Advisory,https://www.cerberus.com/operating-capabilities/coac,Not available,"875 3rd Ave Fl 12New York, NY 10022"
Rila Software Corp,http://rilasoftware.com,mailto:chrishansen@earthlink.net,"18 E 53rd StNew York, NY 10022"
Blue Prism,https://www.blueprism.com,Not available,"10 E 53rd StNew York, NY 10022"
App Rise Communications,https://theemployeeapp.com,Not available,"880 3rd AveNew York, NY 10022"
Artificial Life Inc,Not available,Not available,"885 3rd AveNew York, NY 10022"
Production Systems Acquisition Corp,Not available,Not available,"520 Madison AveNew York, NY 10022"
Unger Software Corporation,Not available,mailto:harold@ungersoft.com,"226 E 54th StNew York, NY 10022"
Agilence Inc,https://www.agilenceinc.com,Not available,"399 Park AveNew York, NY 10022"
Peermusic Limited,http://www.jacobtv.net,Not available,"810 7th AveNew York, NY 10019"
KPN TECHNOLOGY,Not available,Not available,"1330 Avenue of the AmericasNew York, NY 10019"
Tradertools Inc,https://www.tradertools.com,Not available,"1325 Avenue Of The AmericasNew York, NY 10019"
Dreamtek Inc,https://dreamtek.tv,Not available,"1330 Avenue Of The AmericasNew York, NY 10019"
Adrem Software,https://www.adremsoft.com,Not available,"1330 Avenue Of The AmericasNew York, NY 10019"
Servex US Inc,https://servex-us.com,Not available,"322 W 52nd StNew York, NY 10101"
Upbuild,https://blog.upbuildnyc.com,Not available,"159 W 53rd StNew York, NY 10019"
Microarea Desarrollos,http://www.microarea.us,Not available,"410 Park AveNew York, NY 10022"
Adrem Software Inc,http://www.adremsoft.com,mailto:sales@adremsoft.com,"410 Park AveNew York, NY 10022"
Clockineasy,https://clockineasy.com,Not available,"909 3rd AveNew York, NY 10022"
Percent,https://percent.com,Not available,"909 3rd AveNew York, NY 10150"
Genisys Software Ltd,https://genisys-group.com,Not available,"1345 Avenue Of The AmericasNew York, NY 10105"
Drawbridge,https://drawbridgeco.com,Not available,"1350 Avenue Of The AmericasNew York, NY 10019"
Donegal Inc,Not available,Not available,"236 W 54th StNew York, NY 10019"
Ion Interactive,Not available,Not available,"250 W 54th StNew York, NY 10019"
It Vendor Central,http://www.atozspecialoffers.com,mailto:itvendorcentral@aurumtech.com,"136 E 56th StNew York, NY 10022"
Market Methodology,http://marketmethodology.com,Not available,"120 E 56th StNew York, NY 10022"
Givewith,https://www.givewith.com,Not available,"555 Madison AveNew York, NY 10022"
"Marks, Roger",Not available,Not available,"101 W 55th StNew York, NY 10019"
Chateaux Software Inc,https://chatsoft.com,Not available,"535 W 51st StNew York, NY 10019"
Star On 6,https://allstar.gg,Not available,"1373 Avenue Of The AmericasNew York, NY 10019"
Orbus Software,http://www.limosys.com,mailto:enquiries@orbussoftware.com,"445 Park AveNew York, NY 10022"
Kapow Tech,https://www.kofax.com/products/rpa,Not available,"445 Park AveNew York, NY 10022"
3D Innovations,Not available,Not available,"445 Park AveNew York, NY 10022"
Corechange Inc,Not available,Not available,"445 Park AveNew York, NY 10022"
McAfee,http://mcafee.com,Not available,"575 Madison AveNew York, NY 10022"
I T by Design Inc,http://www.itbd.net,Not available,"950 3rd AveNew York, NY 10022"
Quattromega Inc,http://www.hsh-nordbank.com,mailto:matthias.umlauf@hsh-nordbank.com,"590 Madison AveNew York, NY 10022"
Savor Health,Not available,Not available,"590 Madison Ave Fl 21New York, NY 10022"
DigitalOfficePro,http://www.digitalofficepro.com,mailto:seo@digitalofficepro.com,"117 E 57th StNew York, NY 10022"
Cognitive Arts,http://www.capgemini.com,Not available,"115 E 57th StNew York, NY 10022"
Deep Instinct,https://www.deepinstinct.com,Not available,"888 7th Ave Fl 5New York, NY 10106"
Ipiusa Corp,Not available,Not available,"50 W 57th StNew York, NY 10019"
Parfums Ungro Inc,Not available,Not available,"9 W 57th StNew York, NY 10019"
Orc Software,Not available,Not available,"720 Lexington AveNew York, NY 10022"
Telmar Information Serivces,http://www.telmar.com,Not available,"470 Park AveNew York, NY 10022"
Lindt & Sprungi Inc,http://www.lindtusa.com,Not available,"711 12th AveNew York, NY 10019"
Sapro Systems,http://www.paymentapplication.com,mailto:sales@saprosystems.com,"16 E 58th StNew York, NY 10022"
Ramp Up Technology,https://www.rampuptech.com,Not available,"119 W 57th StNew York, NY 10019"
Archaio,http://archaio.com,mailto:sales@archaio.com,"767 5th AveNew York, NY 10153"
Westlake Equities Inc,Not available,mailto:telebob@hotmail.com,"322 W 57th StNew York, NY 10019"
"Conduit Global, Inc.",Not available,mailto:info@conduitglobal.com,"750 Lexington Ave Fl 9New York, NY 10022"
Branded Mind,https://www.brandedmind.com,Not available,"1740 Broadway Fl 15New York, NY 10019"
Richard Leibner Inc,https://nsbienstock.com,Not available,"1740 BroadwayNew York, NY 10019"
Shaked Technologies Inc,http://www.shakedtechnologies.com/index-6.html,Not available,"301 W 57th StNew York, NY 10019"
Echo360 Inc,https://echo360.com,Not available,"358 W 58th StNew York, NY 10019"
Activision,http://investor.activision.com,Not available,"654 Madison Ave Rm 1801New York, NY 10065"
Microsoft,https://www.microsoft.com/en-us/store/locations/ny/new-york/time-warner-center---the-shops-at-columbus-circle/store-71,Not available,"10 Columbus CirNew York, NY 10019"
DBMS Consulting Inc.,http://www.clinicalserver.com,Not available,"1173 2nd AveNew York, NY 10065"
Nexera Inc,http://www.nexerainc.com,mailto:andyk@krystaltech.com,"555 W 57th StNew York, NY 10019"
Decana Inc,Not available,Not available,"10 E 62nd StNew York, NY 10065"
Sonja Inc,Not available,Not available,"162 E 63rd StNew York, NY 10065"
Vermilion Software Inc,Not available,Not available,"61 W 62nd StNew York, NY 10023"
SurgiVance,https://surgivance.com,Not available,"310 E 67th StNew York, NY 10065"
Skyrose Inc,http://jardino.business.site,Not available,"1159 3rd AveNew York, NY 10065"
Software Expressions,https://tibetfund.org,Not available,"315 E 68th StNew York, NY 10065"
Reality AI,https://reality.ai,mailto:info@reality.ai,"157 Columbus AveNew York, NY 10023"
Kmgi Software Inc.,http://www.soleau.com,mailto:custserv@digitalriver.com,"119 W 72nd Street  339New York, NY 10023"
SMartinez & Company,Not available,mailto:smartinez@smartinezcompllc.com,"1995 Broadway Ste 200New York, NY 10023"
Alan Lubell Office,Not available,Not available,"19 E 71st StNew York, NY 10021"
Birote Corporation,Not available,Not available,"208 Columbus AveNew York, NY 10023"
Pandora Computing,Not available,mailto:info@pandoracomputing.com,"1397 2nd Ave Suite 111New York, NY 10021"
Karma Tech Solutions,Not available,mailto:emo@idt.net,"125 W 70th StNew York, NY 10023"
Piffle LLC,Not available,Not available,"321 E 73rd StNew York, NY 10021"
Citia,http://citia.com,Not available,"12 W 72nd StNew York, NY 10023"
Jed Inc,https://www.jed.com,Not available,"1449 1st AveNew York, NY 10021"
office.com/setup,https://officecomsetupproductkey.com,mailto:shivamqurizon@gmail.com,"2109 BroadwayNew York, NY 10023"
Telesoft,Not available,Not available,"11 Riverside DrNew York, NY 10023"
Dynamax Technologies,http://dynamaxworld.com,mailto:marketing@dynamaxworld.com,"60 W 76th StNew York, NY 10023"
Surtsey Corp,Not available,Not available,"2130 BroadwayNew York, NY 10023"
Dalim Software,http://www.dalim.com/en/homepage,Not available,"301 E 79th StNew York, NY 10075"
Emover Software,http://www.emoversoftware.com,Not available,"66 E 80th StNew York, NY 10075"
Ruby Shore Software,Not available,Not available,"211 E 80th St Apt 9LNew York, NY 10075"
EZ Cam Solutions Inc,http://www.ez-cam.de,mailto:sevket@superonline.com,"235 E 83rd StNew York, NY 10028"
Triple Seat Software,https://tripleseat.com,Not available,"452 Amsterdam AveNew York, NY 10024"
JLDM Corp,Not available,Not available,"210 W 82nd StNew York, NY 10024"
Market Prophit LLC,http://www.marketprophit.com,mailto:igorgonta@marketprophit.com,"127 W 83rd Street PO Box 89New York, NY 10024"
SoundStreak LLC,Not available,mailto:info@soundstreak.com,"127 W 83rd StNew York, NY 10024"
Jethro Data,https://jethro.io,Not available,"225 W 83rd StNew York, NY 10024"
Zum,http://zumllc.com,Not available,"107 W 86th St # 4HNew York, NY 10024"
Outside The Lines Analytics,Not available,Not available,"389 E 89th StNew York, NY 10128"
Chanty Inc.,https://www.chanty.com,Not available,"1732 1st AvenueNew York, NY 10128"
Ahgo,https://www.ahgo.co,Not available,"72 W 88th StNew York, NY 10024"
PD Ware,http://pdware.com,Not available,"2373 BroadwayNew York, NY 10024"
Age Software Inc,http://agesoftware.com,Not available,"2373 BroadwayNew York, NY 10024"
Feather Network,https://feathernetwork.com,Not available,"1641 3rd AveNew York, NY 10128"
"Compucare Team, Inc.",http://www.compucareteamny.com,mailto:compucareteamny@gmail.com,"169 E 92nd StNew York, NY 10128"
Iverson Group Inc,http://iversonlang.com,Not available,"48 W 91st StNew York, NY 10024"
Surgimate,https://www.surgimate.com,Not available,"2440 BroadwayNew York, NY 10024"
Concur Technology,Not available,Not available,"177 E 93rd StNew York, NY 10128"
"Back2Front, Inc.",Not available,Not available,"345 E 93rd St Apt 17bNew York, NY 10128"
Brewran Corp,https://theclaremontgroup.com/contact,Not available,"1316 Madison AveNew York, NY 10128"
Bit & Byte Solutions,Not available,Not available,"225 E 95th StNew York, NY 10128"
"Auristor, Inc",https://www.auristor.com,Not available,"255 W 94th StNew York, NY 10025"
Oxagile,http://www.oxagile.com,Not available,"275 W 96th StNew York, NY 10025"
Ultra Testing,https://ultratesting.us,Not available,"2578 BroadwayNew York, NY 10025"
Emunahsoft Inc.,Not available,Not available,"792 Columbus AveNew York, NY 10025"
K Systems Solutions,http://kssnyc.co,mailto:wford@ksystemssolutions.com,"420 E 102nd StNew York, NY 10029"
Symbol Click Software,http://symbolclick.com,Not available,"215 W 101st StNew York, NY 10025"
K12 Connect Inc,http://k12connect.com,Not available,"50 W 105th StNew York, NY 10025"
Stellation Exhibitions Inc,http://stellationentertainment.com,Not available,"2710 BroadwayNew York, NY 10025"
Titan Technology Group,http://www.titantechgroup.com,Not available,"145 Manhattan AveNew York, NY 10025"
Ariel Analytics,https://www.arielanalytics.com,Not available,"200 W 108th StNew York, NY 10025"
Magic,https://www.magicmorning.co,Not available,"2850 BroadwayNew York, NY 10025"
Levels,http://www.levelsbarbershop.com,Not available,"1782 Madison AveNew York, NY 10035"
IsoFall.com,http://www.isofall.com,mailto:isofalldotcom@gmail.com,"603 W 115th Street, Suite 199New York, NY 10025"
KRR Corp,http://www.krrcorp.com,Not available,"211 E 123rd StNew York, NY 10035"
"Aboutedu, Inc",https://www.insidehighered.com/news/2011/04/13/trying-take-profits,Not available,"Po Box 7251New York, NY 10116"
Technocraft Inc,Not available,Not available,"2367 Frederick Douglass BlvdNew York, NY 10027"
Leading Niche,http://theleadingniche.com,Not available,"68 E 131st StNew York, NY 10037"
